scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
14,-65.0,15.0,0.11871
14,-65.0,25.0,0.11236
14,-65.0,35.0,0.105
14,-65.0,45.0,0.086617
14,-65.0,55.0,0.053148
14,-65.0,65.0,0.025242
14,-65.0,75.0,0.016534
14,-65.0,85.0,0.014312
14,-65.0,95.0,0.012249
14,-65.0,105.0,0.011485
14,-65.0,115.0,0.010429
14,-65.0,125.0,0.0078903
15,-60.0,-130.0,0.007908
15,-60.0,-120.0,0.009152
15,-60.0,-110.0,0.011983
15,-60.0,-100.0,0.013319
15,-60.0,-90.0,0.016044
15,-60.0,-80.0,0.020329
15,-60.0,-70.0,0.031457
15,-60.0,-60.0,0.084303
15,-60.0,-50.0,0.21779
15,-60.0,-40.0,0.30728
15,-60.0,-30.0,0.3305
15,-60.0,-20.0,0.33374
15,-60.0,-10.0,0.32411
15,-60.0,0.0,0.28705
15,-60.0,10.0,0.24312
15,-60.0,20.0,0.22492
15,-60.0,30.0,0.21536
15,-60.0,40.0,0.19766
15,-60.0,50.0,0.14282
15,-60.0,60.0,0.053312
15,-60.0,70.0,0.020567
15,-60.0,80.0,0.015331
15,-60.0,90.0,0.013157
15,-60.0,100.0,0.011718
15,-60.0,110.0,0.011414
15,-60.0,120.0,0.0088484
15,-60.0,130.0,0.007784
16,-55.0,-125.0,0.0088739
16,-55.0,-115.0,0.010937
16,-55.0,-105.0,0.013075
16,-55.0,-95.0,0.0147
16,-55.0,-85.0,0.019249
16,-55.0,-75.0,0.027777
16,-55.0,-65.0,0.070499
16,-55.0,-55.0,0.29075
16,-55.0,-45.0,0.63653
16,-55.0,-35.0,0.72623
16,-55.0,-25.0,0.74214
16,-55.0,-15.0,0.73638
16,-55.0,-5.0,0.68161
16,-55.0,5.0,0.49589
16,-55.0,15.0,0.41336
16,-55.0,25.0,0.39305
16,-55.0,35.0,0.3788
16,-55.0,45.0,0.33485
16,-55.0,55.0,0.15301
16,-55.0,65.0,0.033908
16,-55.0,75.0,0.01655
16,-55.0,85.0,0.013746
16,-55.0,95.0,0.011622
16,-55.0,105.0,0.010841
16,-55.0,115.0,0.010342
16,-55.0,125.0,0.0082259
17,-50.0,-130.0,0.0086373
17,-50.0,-120.0,0.0099577
17,-50.0,-110.0,0.012974
17,-50.0,-100.0,0.014247
17,-50.0,-90.0,0.017476
17,-50.0,-80.0,0.024206
17,-50.0,-70.0,0.04983
17,-50.0,-60.0,0.21185
17,-50.0,-50.0,0.86788
17,-50.0,-40.0,1.2259
17,-50.0,-30.0,1.2825
17,-50.0,-20.0,1.2882
17,-50.0,-10.0,1.2524
17,-50.0,0.0,0.90966
17,-50.0,10.0,0.42543
17,-50.0,20.0,0.36275
17,-50.0,30.0,0.34942
17,-50.0,40.0,0.33321
17,-50.0,50.0,0.24506
17,-50.0,60.0,0.060458
17,-50.0,70.0,0.017701
17,-50.0,80.0,0.012705
17,-50.0,90.0,0.010714
17,-50.0,100.0,0.0093713
17,-50.0,110.0,0.0099985
17,-50.0,120.0,0.0086759
17,-50.0,130.0,0.008176
18,-45.0,-125.0,0.0095739
18,-45.0,-115.0,0.011936
18,-45.0,-105.0,0.014309
18,-45.0,-95.0,0.015886
18,-45.0,-85.0,0.021708
18,-45.0,-75.0,0.036434
18,-45.0,-65.0,0.11491
