x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
25.4,35779.80476,0.2331713657,216.8275214,2.168275214,72.27584046,72.27584046
25.527,35817.98095,0.2327082309,216.2255323,2.162255323,72.07517742,72.07517742
25.654,35830.97143,0.2325507494,216.0208356,2.160208356,72.00694519,72.00694519
25.781,35845.35238,0.232376478,215.794315,2.15794315,71.93143835,71.93143835
25.908,35858.08095,0.2322222888,215.5938977,2.155938977,71.86463256,71.86463256
26.035,35899.2619,0.2317238126,214.9459713,2.149459713,71.64865709,71.64865709
26.162,35938.8381,0.2312452999,214.3239936,2.143239936,71.4413312,71.4413312
26.289,35987.23333,0.2306608723,213.5643464,2.135643464,71.18811546,71.18811546
26.416,36037.90952,0.2300497415,212.7699898,2.127699898,70.92332993,70.92332993
26.543,36028.93333,0.2301579274,212.9106114,2.129106114,70.97020381,70.97020381
26.67,36109.62381,0.2291863681,211.6477648,2.116477648,70.54925493,70.54925493
26.797,36288.0619,0.2270455583,208.8651097,2.088651097,69.62170324,69.62170324
26.924,36423.99524,0.2254217516,206.7544625,2.067544625,68.91815417,68.91815417
27.051,36570.59524,0.2236773029,204.4870033,2.044870033,68.16233444,68.16233444
27.178,36701.08095,0.2221304764,202.4764162,2.024764162,67.49213873,67.49213873
27.305,36699.32857,0.2221512134,202.5033703,2.025033703,67.50112344,67.50112344
27.432,36633.66667,0.2229289427,203.514274,2.03514274,67.83809133,67.83809133
27.559,36712.54286,0.2219948656,202.3001473,2.023001473,67.43338242,67.43338242
27.686,36713.92857,0.2219784735,202.2788405,2.022788405,67.42628018,67.42628018
27.813,36655.48571,0.2226703535,203.178156,2.03178156,67.72605201,67.72605201
27.94,36679.35714,0.2223876167,202.8106507,2.028106507,67.60355023,67.60355023
28.067,36667.35714,0.2225297235,202.9953632,2.029953632,67.66512105,67.66512105
28.194,36665.18095,0.2225554994,203.0288671,2.030288671,67.67628903,67.67628903
28.321,36625.40952,0.2230268427,203.6415258,2.036415258,67.8805086,67.8805086
28.448,36582.90952,0.2235310891,204.2969525,2.042969525,68.09898418,68.09898418
28.575,36354.68571,0.2262489376,207.8296507,2.078296507,69.27655022,69.27655022
28.702,36254.5381,0.2274469558,209.3868518,2.093868518,69.79561727,69.79561727
28.829,36097.14762,0.2293364466,211.8428389,2.118428389,70.61427964,70.61427964
28.956,36030.57619,0.2301381248,212.8848717,2.128848717,70.96162389,70.96162389
29.083,36009.37619,0.2303937342,213.2171164,2.132171164,71.07237213,71.07237213
29.21,36050.20476,0.2299015963,212.5774285,2.125774285,70.85914284,70.85914284
29.337,36086.20952,0.2294680657,212.0139193,2.120139193,70.67130643,70.67130643
29.464,36069.51429,0.229669038,212.2751459,2.122751459,70.75838198,70.75838198
29.591,36182.84286,0.2283066461,210.5042895,2.105042895,70.1680965,70.1680965
29.718,36234.19048,0.2276907691,209.7037638,2.097037638,69.90125461,69.90125461
29.845,36320.61905,0.2266560901,208.3588733,2.083588733,69.45295777,69.45295777
29.972,36469.78095,0.2248761773,206.0453173,2.060453173,68.68177242,68.68177242
30.099,36618.46667,0.2231091771,203.7485452,2.037485452,67.91618173,67.91618173
30.226,36669.72857,0.2225016368,202.9588557,2.029588557,67.65295189,67.65295189
30.353,36674.45714,0.222445638,202.8860676,2.028860676,67.62868922,67.62868922
30.48,36696.30952,0.2221869418,202.5498107,2.025498107,67.51660355,67.51660355
30.607,36644.93333,0.2227953962,203.3406883,2.033406883,67.78022944,67.78022944
30.734,36643.01429,0.2228181402,203.3702513,2.033702513,67.79008378,67.79008378
