x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
19.431,36869,0.2199534155,199.7232437,1.997232437,66.57441455,66.57441455
19.558,36921.51,0.2193353196,198.9669375,1.989669375,66.3223125,66.3223125
19.685,36886.7,0.2197449703,199.4681887,1.994681887,66.48939624,66.48939624
19.812,36923.66,0.2193100306,198.9359938,1.989359938,66.31199793,66.31199793
19.939,36932.49,0.219206185,198.8089276,1.988089276,66.26964253,66.26964253
20.066,36947.87,0.219025367,198.5876775,1.985876775,66.19589251,66.19589251
20.193,36958.31,0.2189026699,198.4375446,1.984375446,66.14584821,66.14584821
20.32,36914.15,0.2194219012,199.0728794,1.990728794,66.35762646,66.35762646
20.447,36953.47,0.2189595482,198.5071412,1.985071412,66.16904707,66.16904707
20.574,36967.83,0.2187908155,198.3006788,1.983006788,66.10022628,66.10022628
20.701,36951.14,0.2189869323,198.5406486,1.985406486,66.18021619,66.18021619
20.828,36985.48,0.2185835145,198.047024,1.98047024,66.01567466,66.01567466
20.955,36935,0.2191766705,198.7728135,1.987728135,66.2576045,66.2576045
21.082,37003.88,0.21836751,197.7827195,1.977827195,65.92757315,65.92757315
21.209,36992.67,0.2184990956,197.9437285,1.979437285,65.98124282,65.98124282
21.336,36989.32,0.2185384264,197.9918539,1.979918539,65.99728464,65.99728464
21.463,36956.4,0.2189251148,198.4650083,1.984650083,66.15500277,66.15500277
21.59,36989.87,0.2185319689,197.9839524,1.979839524,65.99465081,65.99465081
21.717,36998.24,0.2184337086,197.8637206,1.978637206,65.95457352,65.95457352
21.844,36968.53,0.2187825921,198.2906166,1.982906166,66.09687219,66.09687219
21.971,36953.14,0.2189634265,198.5118868,1.985118868,66.17062892,66.17062892
22.098,36933.76,0.2191912511,198.7906544,1.987906544,66.26355147,66.26355147
22.225,36962.64,0.2188517914,198.3752893,1.983752893,66.12509644,66.12509644
22.352,37014,0.2182487532,197.637408,1.97637408,65.87913599,65.87913599
22.479,37012.81,0.218262716,197.6544929,1.976544929,65.88483098,65.88483098
22.606,36998,0.2184365258,197.8671677,1.978671677,65.95572257,65.95572257
22.733,37074.13,0.2175438054,196.7748293,1.967748293,65.59160976,65.59160976
22.86,37044.35,0.2178927951,197.2018552,1.972018552,65.73395175,65.73395175
22.987,37015.54,0.2182306844,197.6152988,1.976152988,65.87176628,65.87176628
23.114,36990.23,0.2185277422,197.9787806,1.979787806,65.99292687,65.99292687
23.241,36988.24,0.218551107,198.0073699,1.980073699,66.00245664,66.00245664
23.368,36955.61,0.2189343986,198.476368,1.98476368,66.15878935,66.15878935
23.495,36990.1,0.2185292685,197.9806482,1.979806482,65.9935494,65.9935494
23.622,36954.01,0.2189532019,198.4993758,1.984993758,66.16645861,66.16645861
23.749,36954.91,0.2189426249,198.4864338,1.984864338,66.16214461,66.16214461
23.876,36988.96,0.2185426532,197.9970259,1.979970259,65.99900863,65.99900863
