scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
38,55.0,-15.0,0.59239
38,55.0,-5.0,0.5988
38,55.0,5.0,0.59864
38,55.0,15.0,0.59465
38,55.0,25.0,0.59071
38,55.0,35.0,0.57183
38,55.0,45.0,0.51292
38,55.0,55.0,0.19648
38,55.0,65.0,0.040887
38,55.0,75.0,0.021047
38,55.0,85.0,0.015021
38,55.0,95.0,0.012449
38,55.0,105.0,0.012572
38,55.0,115.0,0.011633
38,55.0,125.0,0.0096806
39,60.0,-130.0,0.010864
39,60.0,-120.0,0.011489
39,60.0,-110.0,0.01482
39,60.0,-100.0,0.015828
39,60.0,-90.0,0.015403
39,60.0,-80.0,0.019063
39,60.0,-70.0,0.024958
39,60.0,-60.0,0.051469
39,60.0,-50.0,0.13165
39,60.0,-40.0,0.18355
39,60.0,-30.0,0.20057
39,60.0,-20.0,0.20821
39,60.0,-10.0,0.21219
39,60.0,0.0,0.21615
39,60.0,10.0,0.21458
39,60.0,20.0,0.20984
39,60.0,30.0,0.20362
39,60.0,40.0,0.18756
39,60.0,50.0,0.13158
39,60.0,60.0,0.048049
39,60.0,70.0,0.021779
39,60.0,80.0,0.015919
39,60.0,90.0,0.01269
39,60.0,100.0,0.011612
39,60.0,110.0,0.011796
39,60.0,120.0,0.00957
39,60.0,130.0,0.0089776
40,65.0,-125.0,0.010805
40,65.0,-115.0,0.012116
40,65.0,-105.0,0.014754
40,65.0,-95.0,0.014579
40,65.0,-85.0,0.015907
40,65.0,-75.0,0.019172
40,65.0,-65.0,0.024682
40,65.0,-55.0,0.043096
40,65.0,-45.0,0.066094
40,65.0,-35.0,0.078679
40,65.0,-25.0,0.087145
40,65.0,-15.0,0.091511
40,65.0,-5.0,0.092498
40,65.0,5.0,0.094577
40,65.0,15.0,0.092794
40,65.0,25.0,0.086591
40,65.0,35.0,0.080502
40,65.0,45.0,0.065598
40,65.0,55.0,0.04107
40,65.0,65.0,0.022374
40,65.0,75.0,0.015781
40,65.0,85.0,0.013018
40,65.0,95.0,0.011013
40,65.0,105.0,0.011138
40,65.0,115.0,0.010128
40,65.0,125.0,0.0088438
41,70.0,-130.0,0.0097041
41,70.0,-120.0,0.010566
41,70.0,-110.0,0.013042
41,70.0,-100.0,0.014012
41,70.0,-90.0,0.013758
41,70.0,-80.0,0.015676
41,70.0,-70.0,0.018681
41,70.0,-60.0,0.022313
41,70.0,-50.0,0.031722
41,70.0,-40.0,0.040491
41,70.0,-30.0,0.044972
41,70.0,-20.0,0.051119
41,70.0,-10.0,0.053859
41,70.0,0.0,0.05272
41,70.0,10.0,0.054504
41,70.0,20.0,0.05167
41,70.0,30.0,0.044963
41,70.0,40.0,0.0403
41,70.0,50.0,0.030813
41,70.0,60.0,0.021118
41,70.0,70.0,0.016334
41,70.0,80.0,0.013065
41,70.0,90.0,0.01125
41,70.0,100.0,0.010415
41,70.0,110.0,0.010657
41,70.0,120.0,0.0090034
