x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
31.623,34642.5875,0.02911936376,19.85228146,0.1985228146,12.53166698,12.53166698
31.75,34652.7,0.02899260758,19.76586476,0.1976586476,12.47711681,12.47711681
31.877,34611.5375,0.02950879456,20.11777799,0.2011777799,12.69926051,12.69926051
32.004,34619.2125,0.0294125018,20.05212988,0.2005212988,12.65782043,12.65782043
32.131,34606.4375,0.02957279244,20.16140888,0.2016140888,12.72680233,12.72680233
32.258,34591.3875,0.02976170393,20.2902003,0.202902003,12.80810135,12.80810135
32.385,34607.675,0.02955726268,20.15082138,0.2015082138,12.72011902,12.72011902
32.512,34608.6375,0.02954518436,20.14258692,0.2014258692,12.71492105,12.71492105
32.639,34581.4875,0.02988601611,20.37495079,0.2037495079,12.86159974,12.86159974
32.766,34509.7125,0.03078834514,20.99011841,0.2099011841,13.24992164,13.24992164
32.893,34571.7625,0.0300081655,20.45822679,0.2045822679,12.91416735,12.91416735
33.02,34601.2875,0.02963742732,20.20547406,0.2020547406,12.75461828,12.75461828
33.147,34569.0125,0.0300427127,20.48177952,0.2048177952,12.92903491,12.92903491
33.274,34544.6375,0.03034904664,20.69062432,0.2069062432,13.06086729,13.06086729
33.401,34552.4875,0.03025036781,20.6233495,0.206233495,13.01840035,13.01840035
33.528,34456.7875,0.0314549018,21.44454697,0.2144454697,13.53677771,13.53677771
33.655,34533.5625,0.03048830364,20.78556352,0.2078556352,13.12079725,13.12079725
33.782,34544.075,0.03035611844,20.69544555,0.2069544555,13.06391067,13.06391067
33.909,34507.875,0.03081147014,21.00588401,0.2100588401,13.25987361,13.25987361
34.036,34560.025,0.03015563837,20.5587672,0.205587672,12.97763305,12.97763305
34.163,34503.85,0.03086212922,21.04042111,0.2104042111,13.281675,13.281675
34.29,34490.8875,0.03102531681,21.15167511,0.2115167511,13.35190361,13.35190361
34.417,34500.0125,0.03091043391,21.07335309,0.2107335309,13.30246317,13.30246317
34.544,34425.4625,0.0318499027,21.71384094,0.2171384094,13.70676837,13.70676837
34.671,34428.2125,0.03181521146,21.69019,0.2169019,13.69183881,13.69183881
34.798,34455.375,0.03147270536,21.45668464,0.2145668464,13.54443956,13.54443956
34.925,34427.5,0.03182419938,21.69631756,0.2169631756,13.69570681,13.69570681
35.052,34402.325,0.03214189201,21.91290621,0.2191290621,13.83242746,13.83242746
35.179,34377.5875,0.0324542902,22.12588534,0.2212588534,13.96686961,13.96686961
35.306,34348.7375,0.0328189073,22.37446499,0.2237446499,14.12378444,14.12378444
35.433,34343.225,0.03288861118,22.42198598,0.2242198598,14.15378187,14.15378187
35.56,34369.6625,0.03255441883,22.19414856,0.2219414856,14.00996048,14.00996048
35.687,34331.25,0.03304006998,22.52524382,0.2252524382,14.21896293,14.21896293
35.814,34238.4375,0.03421574928,23.32676945,0.2332676945,14.72492253,14.72492253
35.941,34282.1625,0.03366147717,22.94889149,0.2294889149,14.48638869,14.48638869
36.068,34221.9625,0.03442477528,23.46927404,0.2346927404,14.81487793,14.81487793
36.195,34238.2,0.03421876184,23.32882328,0.2332882328,14.726219,14.726219
36.322,34216.325,0.03449632397,23.51805275,0.2351805275,14.84566928,14.84566928
36.449,34187.45,0.03486297783,23.76802097,0.2376802097,15.00346064,15.00346064
36.576,34176.575,0.03500114853,23.86221958,0.2386221958,15.06292311,15.06292311
36.703,34189.9375,0.03483137944,23.7464786,0.237464786,14.98986211,14.98986211
36.83,34147.7,0.03536822901,24.11247865,0.2411247865,15.22089807,15.22089807
36.957,34185.8125,0.03488378003,23.78220298,0.2378220298,15.01241298,15.01241298
37.084,34200.9875,0.03469104053,23.6508018,0.236508018,14.92946655,14.92946655
37.211,34108.5125,0.03586690646,24.45245466,0.2445245466,15.43550646,15.43550646
37.338,34159.675,0.03521595624,24.00866588,0.2400866588,15.15536671,15.15536671
37.465,33976.6375,0.03754928966,25.59942838,0.2559942838,16.15952866,16.15952866
37.592,34193,0.03479248007,23.71995874,0.2371995874,14.97312157,14.97312157
37.719,34137,0.0355043342,24.20526909,0.2420526909,15.27947163,15.27947163
37.846,34115.1125,0.03578287857,24.3951682,0.243951682,15.39934462,15.39934462
37.973,34146.7,0.03538094731,24.12114943,0.2412114943,15.22637146,15.22637146
38.1,34140.925,0.03545440281,24.1712281,0.241712281,15.2579834,15.2579834
38.227,34170.9625,0.03507247451,23.91084645,0.2391084645,15.09361861,15.09361861
38.354,34115.05,0.03578367421,24.39571063,0.2439571063,15.39968703,15.39968703
38.481,34276.8875,0.03372830725,22.99445325,0.2299445325,14.51514936,14.51514936
38.608,34281.5375,0.03366939489,22.95428943,0.2295428943,14.48979612,14.48979612
38.735,34372.325,0.03252077682,22.17121295,0.2217121295,13.99548247,13.99548247
38.862,34477.875,0.03118919555,21.26340032,0.2126340032,13.42242967,13.42242967
38.989,34578.075,0.02992887439,20.40416965,0.2040416965,12.88004401,12.88004401
39.116,34654.6375,0.02896832601,19.74931067,0.1974931067,12.46666711,12.46666711
39.243,34761.0375,0.02763695614,18.84164217,0.1884164217,11.89370529,11.89370529
39.37,34920.2625,0.02565218665,17.48851498,0.1748851498,11.03954959,11.03954959
39.497,35099.825,0.02342473517,15.96993806,0.1596993806,10.08095447,10.08095447
